fecha_ingreso,anio,mes,estado,proveedor_top,nombre_comercial,tipo_servicio,problema_clasificado,motivo_reclamacion,estado_procesal,resuelta,monto_reclamado,monto_recuperado,porcentaje_recuperado,dias_resolucion
2022-03-14,2022,3,Guanajuato,MEGACABLE,MEGACABLE,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,18.0
2022-03-18,2022,3,Guanajuato,TELMEX,TELMEX,Telefonía Fija,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,CONCILIADA,True,1348.0,1348.0,1.0,40.0
2022-03-22,2022,3,Guanajuato,TELMEX,TELMEX,Internet,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,16.0
2022-03-23,2022,3,Guanajuato,TELMEX,TELMEX,Telefonía Fija,Facturación y Pagos,NEGATIVA A BONIFICACION,NO CONCILIADA,True,0.0,0.0,0.0,93.0
2022-03-24,2022,3,Guanajuato,TELMEX,TELMEX,Telefonía Fija,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,CONCILIADA,True,929.0,929.0,1.0,46.0
2022-03-30,2022,3,Guanajuato,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,975.0,0.0,19.0
2022-03-01,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,2000.0,0.0,6.0
2022-03-01,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,729.11,0.0,9.0
2022-03-01,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2022-03-01,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-03-01,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,56.0
2022-03-01,2022,3,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,34.0
2022-03-01,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,720.0,550.01,0.7639027777777778,10.0
2022-03-01,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,449.0,449.0,1.0,7.0
2022-03-01,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,300.0,300.0,1.0,6.0
2022-03-01,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,10.0
2022-03-01,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,49.0
2022-03-01,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,49.0
2022-03-01,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,1947.0,0.0,8.0
2022-03-02,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-03-02,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,5.0
2022-03-02,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-03-02,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,750.0,0.0,13.0
2022-03-02,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,672.0,0.0,47.0
2022-03-02,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,12.0
2022-03-02,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,29.0
2022-03-02,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-03-02,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-03-02,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,221.7,0.0,16.0
2022-03-02,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,100.0,500.0,5.0,2.0
2022-03-02,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,50.0,0.0,0.0,40.0
2022-03-02,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,50.0,0.0,0.0,27.0
2022-03-02,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,50.0,0.0,0.0,27.0
2022-03-02,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-03-03,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,IMPROCEDENTE,False,0.0,0.0,0.0,12.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,20.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,694.0,0.0,0.0,25.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,13.0
2022-03-03,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,670.0,670.0,1.0,4.0
2022-03-03,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2022-03-03,2022,3,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,330.75,0.0,11.0
2022-03-03,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2022-03-03,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,28.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,54.0
2022-03-03,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,32.0
2022-03-03,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,660.0,0.0,8.0
2022-03-03,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,40.0
2022-03-03,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,50.0,0.0,0.0,26.0
2022-03-03,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,26.0
2022-03-03,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,120.0,0.0,13.0
2022-03-04,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,20.0
2022-03-04,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,149.0,0.0,12.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,509.0,620.0,1.218074656188605,0.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,60.0,180.0,3.0,7.0
2022-03-04,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,50.0,0.0,0.0,13.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-03-04,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,1105.0,291.0,0.26334841628959277,10.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,82.0,0.0,10.0
2022-03-04,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,IMPROCEDENTE,False,0.0,0.0,0.0,13.0
2022-03-04,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,13.0
2022-03-04,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,1440.54,0.0,11.0
2022-03-04,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,200.0,0.0,7.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,470.0,0.0,7.0
2022-03-04,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1108.86,0.0,11.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,470.0,470.0,1.0,11.0
2022-03-04,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,159.0,0.0,13.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,18.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,1705.0,0.0,0.0,18.0
2022-03-07,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,420.0,815.0,1.9404761904761905,1.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,961.0,916.0,0.9531737773152965,23.0
2022-03-07,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,200.0,0.0,7.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,CUOTA EXTRAORDINARIA,DESISTIMIENTO,False,0.0,0.0,0.0,44.0
2022-03-07,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,249.0,0.0,10.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,2043.7,0.0,8.0
2022-03-07,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,149.0,0.0,9.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,1063.54,0.0,7.0
2022-03-07,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,250.0,0.0,30.0
2022-03-07,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,50.0,0.0,0.0,63.0
2022-03-07,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,520.0,0.0,2.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2022-03-07,2022,3,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,NO CONCILIADA,True,0.0,0.0,0.0,31.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,22.0
2022-03-07,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,5.35,0.0,16.0
2022-03-07,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,9.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,0.0,600.0,0.0,1.0
2022-03-08,2022,3,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,2292.0,0.0,0.0,21.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,349.0,0.0,0.0,28.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,28.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,150.0,0.0,2.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,50.0,760.0,15.2,14.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,50.0,100.0,2.0,15.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,46.98,0.0,27.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,161.97,0.0,9.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,35.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,8.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,8.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,1123.17,0.0,7.0
2022-03-08,2022,3,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,2.0
2022-03-08,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,200.0,0.0,7.0
2022-03-08,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,700.0,0.0,8.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,168.0,0.0,2.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,1941.25,0.0,22.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,175.0,0.0,7.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,513.0,0.0,9.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,9.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,10.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",INCUMPLIMIENTO DE PLAZOS,CONCILIADA,True,0.0,200.0,0.0,9.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,48.0
2022-03-08,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,10.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,NO CONCILIADA,True,0.0,0.0,0.0,44.0
2022-03-08,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,544.0,0.0,16.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,27.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,1429.0,0.0,7.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,DESISTIMIENTO,False,0.0,0.0,0.0,20.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,8.0
2022-03-09,2022,3,Ciudad de México,OTROS,VIRGIN MOBILE,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,149.0,0.0,0.0,20.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2022-03-09,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,420.0,0.0,6.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1200.0,0.0,13.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,0.0,0.0,8.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,NO CONCILIADA,True,0.0,0.0,0.0,28.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,100.0,0.0,9.0
2022-03-09,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,200.0,0.0,8.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,0.0,0.0,14.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,0.0,0.0,14.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,20.0
2022-03-09,2022,3,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,300.0,0.0,8.0
2022-03-09,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,0.0,0.0,0.0,27.0
2022-03-10,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,301.44,0.0,13.0
2022-03-10,2022,3,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,79.0,0.0,0.0,15.0
2022-03-10,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,19.0
2022-03-10,2022,3,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,13.0
2022-03-10,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,33.0
2022-03-10,2022,3,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,100.0,949.0,9.49,14.0
2022-03-10,2022,3,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
